applicant_id,age,employment_type,years_employed,annual_income_lakhs,monthly_income_lakhs,dependents,state,property_area,cibil_score,credit_history_years,no_of_existing_loans,existing_emi_lakhs,previous_defaults,bankruptcies,loan_type,loan_purpose,loan_amount_lakhs,tenure_months,interest_rate_pct,ltv_ratio,collateral_value_lakhs,priority_sector,emi_lakhs,foir,loan_to_income_ratio,age_at_loan_maturity,loan_approved,sanctioned_amount_lakhs,internal_score
APP000863,33,Salaried,10,10.77,0.8975,1,Delhi,Rural,737,9,3,0.2891,0,0,Loan Against Property,Medical,451.49,42,9.92,69.74,670.34,0,12.7676,14.5479,41.9211,36,0,0.0,-13
APP000864,34,Self-Employed Business,15,4.64,0.3867,2,Delhi,Semi-Urban,839,9,1,0.0034,1,0,Personal Loan,Marriage,23.04,38,15.97,95.57,0.0,0,0.7764,2.0166,4.9655,37,0,0.0,-8
APP000865,32,PSU,3,18.57,1.5475,2,Tamil Nadu,Urban,792,6,1,0.4652,2,0,Home Loan,Purchase / Construction of House,269.27,224,10.24,60.3,493.71,1,2.7003,2.0456,14.5003,50,0,0.0,-15
APP000866,34,Salaried,11,23.79,1.9825,1,Delhi,Rural,828,1,3,0.4676,0,0,Personal Loan,Marriage,8.82,15,13.54,98.46,0.0,0,0.6425,0.5599,0.3707,35,1,8.01,64
APP000867,36,Self-Employed Business,3,10.61,0.8842,2,Punjab,Urban,744,12,1,0.0303,0,1,Personal Loan,Travel,5.53,34,13.73,75.41,0.0,0,0.1972,0.2573,0.5212,38,1,5.07,70
APP000868,27,Self-Employed Business,3,24.82,2.0683,2,Uttar Pradesh,Urban,640,5,0,0.0,0,0,Loan Against Property,Education,347.76,143,10.69,67.94,567.03,0,4.3106,2.0841,14.0113,38,0,0.0,-48
APP000869,27,Salaried,10,25.57,2.1308,2,Telangana,Semi-Urban,850,8,1,0.4828,0,0,Personal Loan,Debt Consolidation,10.23,16,21.28,87.2,0.0,0,0.74,0.5739,0.4001,28,1,9.25,74
APP000870,44,Salaried,12,16.66,1.3883,1,Rajasthan,Urban,708,1,2,0.4188,0,0,Education Loan,Abroad Education,15.37,89,10.92,91.75,0.0,1,0.2527,0.4837,0.9226,51,1,13.56,71
APP000871,23,Self-Employed Professional,0,20.48,1.7067,1,Maharashtra,Urban,734,9,1,0.2468,0,0,Education Loan,Domestic Education,0.92,151,8.24,89.13,0.0,1,0.0098,0.1503,0.0449,35,1,0.81,78
APP000872,33,PSU,7,13.34,1.1117,0,Rajasthan,Urban,692,14,2,0.0361,1,0,Home Loan,Purchase / Construction of House,238.27,261,9.2,60.52,500.69,1,2.1149,1.9349,17.8613,54,0,0.0,-70
APP000873,31,Salaried,9,15.15,1.2625,1,Uttar Pradesh,Urban,575,8,2,0.0507,0,0,Gold Loan,Agriculture,47.15,9,14.53,61.18,83.79,1,5.5611,4.445,3.1122,31,0,0.0,-34
APP000874,22,PSU,8,36.1,3.0083,0,Maharashtra,Semi-Urban,800,19,1,0.2797,0,0,Vehicle Loan,New Car Purchase,46.85,40,10.97,65.26,76.69,0,1.4037,0.5596,1.2978,25,1,40.33,80
APP000875,34,Self-Employed Business,3,75.66,6.305,1,Gujarat,Semi-Urban,689,0,3,0.6634,0,0,Business Loan,Working Capital,286.1,79,16.27,53.3,621.03,0,5.9231,1.0446,3.7814,40,0,0.0,-51
APP000876,21,Self-Employed Business,0,31.62,2.635,3,Maharashtra,Urban,755,8,3,0.0957,0,0,Business Loan,Machinery Purchase,193.04,80,14.02,74.5,307.06,0,3.7269,1.4507,6.105,27,0,0.0,-16
APP000877,33,Self-Employed Professional,9,32.39,2.6992,0,Gujarat,Urban,786,5,0,0.0,2,0,Personal Loan,Debt Consolidation,13.63,33,15.15,99.43,0.0,0,0.5076,0.1881,0.4208,35,0,0.0,79
APP000878,46,Salaried,13,32.0,2.6667,1,Uttar Pradesh,Semi-Urban,601,8,1,0.3721,2,0,Gold Loan,Agriculture,37.94,8,9.19,41.79,107.95,1,4.9074,1.9798,1.1856,46,0,0.0,-10
APP000879,37,Self-Employed Business,8,74.8,6.2333,2,West Bengal,Semi-Urban,900,11,2,1.8517,0,0,Personal Loan,Marriage,20.71,22,19.07,94.3,0.0,0,1.1229,0.4772,0.2769,38,1,19.77,91
APP000880,37,Salaried,1,9.33,0.7775,2,West Bengal,Semi-Urban,732,6,3,0.1105,1,0,Vehicle Loan,Used Car Purchase,34.19,79,12.07,80.65,43.7,0,0.6293,0.9515,3.6645,43,0,0.0,-30
APP000881,47,Salaried,6,9.49,0.7908,1,Punjab,Semi-Urban,843,9,3,0.0145,0,0,Loan Against Property,Business Expansion,372.69,31,12.48,44.2,998.97,0,14.1261,17.8814,39.2719,49,0,0.0,1
APP000882,57,Self-Employed Professional,4,10.86,0.905,2,Uttar Pradesh,Rural,726,5,4,0.0446,0,0,Education Loan,Domestic Education,28.38,39,9.58,76.87,0.0,1,0.8497,0.9882,2.6133,60,0,0.0,8
APP000883,32,Self-Employed Business,0,20.99,1.7492,1,West Bengal,Rural,672,5,0,0.0,1,0,Gold Loan,Personal Need,40.39,8,11.75,59.95,78.29,1,5.2737,3.0149,1.9242,32,0,0.0,-20
APP000884,33,Salaried,5,11.86,0.9883,0,Gujarat,Semi-Urban,731,0,3,0.0443,0,0,Personal Loan,Marriage,19.25,60,12.49,85.93,0.0,0,0.433,0.483,1.6231,38,1,18.51,57
APP000885,43,Government,5,15.7,1.3083,4,Telangana,Semi-Urban,725,16,0,0.0,0,0,Vehicle Loan,Two Wheeler,14.39,45,13.7,49.32,34.99,0,0.4107,0.3139,0.9166,46,1,13.83,100
APP000886,40,Salaried,14,26.54,2.2117,1,West Bengal,Urban,587,3,4,0.7228,0,0,Home Loan,Purchase / Construction of House,238.04,248,10.46,64.9,402.13,1,2.3477,1.3883,8.9691,60,0,0.0,-63
APP000887,46,Self-Employed Professional,10,43.48,3.6233,1,Telangana,Semi-Urban,603,3,3,0.5599,0,0,Gold Loan,Business,26.51,15,10.64,44.4,66.66,1,1.8953,0.6776,0.6097,47,0,0.0,3
APP000888,27,Salaried,7,11.77,0.9808,3,Gujarat,Semi-Urban,702,5,2,0.2636,0,0,Education Loan,Domestic Education,17.1,99,9.16,56.87,0.0,1,0.2468,0.5204,1.4528,35,1,15.87,75
APP000889,30,Salaried,10,11.69,0.9742,2,Rajasthan,Urban,766,7,2,0.12,0,0,Home Loan,Purchase / Construction of House,183.79,241,9.47,55.19,338.74,1,1.7072,1.8756,15.722,50,0,0.0,8
APP000890,46,Salaried,12,4.66,0.3883,3,Karnataka,Urban,900,13,1,0.117,0,0,Vehicle Loan,New Car Purchase,5.78,47,9.51,77.57,8.75,0,0.1478,0.6819,1.2403,49,1,5.26,44
APP000891,37,Self-Employed Business,14,62.32,5.1933,1,Rajasthan,Urban,687,8,1,0.7685,0,0,Gold Loan,Personal Need,3.38,18,15.09,49.5,6.57,1,0.211,0.1886,0.0542,38,1,3.14,95
APP000892,42,Government,10,16.2,1.35,3,Rajasthan,Semi-Urban,763,11,1,0.3161,1,0,Business Loan,Working Capital,416.3,16,13.73,65.47,670.38,0,28.6211,21.435,25.6975,43,0,0.0,-15
APP000893,41,Self-Employed Professional,6,25.16,2.0967,2,Rajasthan,Urban,533,13,1,0.2614,2,0,Loan Against Property,Business Expansion,482.06,81,11.96,51.26,1023.1,0,8.7015,4.2748,19.1598,47,0,0.0,-72
APP000894,28,Salaried,7,10.69,0.8908,1,Punjab,Urban,821,1,0,0.0,0,0,Personal Loan,Medical Emergency,35.82,21,14.9,87.14,0.0,0,1.9483,2.1871,3.3508,29,0,0.0,10
APP000895,36,Salaried,5,18.54,1.545,4,Gujarat,Urban,613,4,0,0.0,0,0,Personal Loan,Debt Consolidation,37.28,59,15.02,60.16,0.0,0,0.8974,0.5808,2.0108,40,0,0.0,-2
APP000896,39,Government,3,16.77,1.3975,3,Delhi,Urban,713,5,0,0.0,1,0,Business Loan,Machinery Purchase,243.07,47,12.96,48.53,630.94,0,6.6221,4.7385,14.4943,42,0,0.0,-22
APP000897,21,Self-Employed Professional,7,15.69,1.3075,3,Telangana,Urban,789,11,1,0.0075,2,0,Home Loan,Purchase / Construction of House,132.4,242,9.87,53.78,257.37,1,1.263,0.9717,8.4385,41,0,0.0,-17
APP000898,31,Government,7,17.11,1.4258,2,Telangana,Semi-Urban,703,9,3,0.3819,0,0,Vehicle Loan,Two Wheeler,30.29,34,10.33,54.36,70.24,0,1.0314,0.9912,1.7703,33,0,0.0,10
APP000899,36,Salaried,5,16.35,1.3625,1,Maharashtra,Urban,718,10,0,0.0,0,0,Business Loan,Business Expansion,415.15,15,15.55,68.29,773.8,0,30.632,22.4822,25.3914,37,0,0.0,-3
APP000900,41,Salaried,9,22.77,1.8975,2,Delhi,Semi-Urban,733,2,1,0.1899,0,0,Home Loan,Purchase / Construction of House,73.74,133,10.07,61.18,143.38,1,0.9223,0.5861,3.2385,52,1,69.57,59
APP000901,39,Self-Employed Business,13,13.07,1.0892,3,Tamil Nadu,Semi-Urban,653,11,1,0.1172,1,0,Home Loan,Purchase / Construction of House,209.14,318,8.68,54.02,433.22,1,1.6829,1.6527,16.0015,65,0,0.0,-75
APP000902,39,Salaried,8,8.28,0.69,1,Punjab,Urban,880,11,0,0.0,0,0,Business Loan,Machinery Purchase,432.37,59,13.68,41.64,1306.36,0,10.1072,14.6481,52.2186,43,0,0.0,11
APP000903,23,Self-Employed Professional,11,38.44,3.2033,2,Telangana,Semi-Urban,857,10,1,0.0387,1,0,Home Loan,Purchase / Construction of House,101.1,126,9.29,52.56,220.85,1,1.2592,0.4052,2.6301,33,1,89.54,63
APP000904,42,PSU,17,22.32,1.86,2,Gujarat,Urban,752,5,2,0.2401,0,0,Vehicle Loan,Used Car Purchase,15.4,58,12.48,83.69,19.84,0,0.3549,0.3199,0.69,46,1,14.5,103
APP000905,31,Salaried,2,17.43,1.4525,0,Karnataka,Urban,593,6,1,0.0454,0,0,Education Loan,Domestic Education,11.93,130,13.06,83.34,0.0,1,0.1719,0.1496,0.6845,41,1,11.6,45
APP000906,56,Salaried,14,31.47,2.6225,2,Telangana,Semi-Urban,817,5,0,0.0,1,0,Home Loan,Purchase / Construction of House,12.8,296,10.19,88.03,17.32,1,0.1184,0.0451,0.4067,80,1,11.58,66
APP000907,39,Self-Employed Professional,5,35.65,2.9708,2,Rajasthan,Urban,648,8,0,0.0,0,0,Gold Loan,Agriculture,23.31,8,12.52,50.1,57.47,1,3.0522,1.0274,0.6539,39,0,0.0,18
APP000908,39,Self-Employed Professional,4,46.01,3.8342,3,Punjab,Urban,606,6,0,0.0,0,0,Home Loan,Purchase / Construction of House,49.75,123,10.33,79.67,65.6,1,0.6573,0.1714,1.0813,49,0,0.0,49
APP000909,45,PSU,13,17.08,1.4233,1,Karnataka,Rural,785,4,1,0.1964,0,0,Home Loan,Purchase / Construction of House,231.17,261,9.1,68.17,431.19,1,2.0365,1.5688,13.5345,66,0,0.0,-12
APP000910,33,Salaried,3,16.94,1.4117,1,Delhi,Semi-Urban,727,0,0,0.0,0,0,Vehicle Loan,New Car Purchase,8.55,72,12.38,43.26,24.97,0,0.1688,0.1196,0.5047,39,1,7.84,88
APP000911,40,Self-Employed Business,9,12.69,1.0575,2,West Bengal,Semi-Urban,703,13,3,0.3184,0,0,Gold Loan,Business,49.19,3,9.47,53.88,90.28,1,16.6561,16.0515,3.8763,40,0,0.0,4
APP000912,26,Salaried,9,17.04,1.42,1,Rajasthan,Semi-Urban,663,5,1,0.419,0,0,Loan Against Property,Business Expansion,374.72,25,11.35,64.12,578.18,0,16.9011,12.1973,21.9906,28,0,0.0,-51
APP000913,54,Salaried,12,19.29,1.6075,2,Maharashtra,Semi-Urban,822,7,2,0.2561,1,0,Education Loan,Abroad Education,14.13,68,11.0,90.56,0.0,1,0.2802,0.3336,0.7325,59,1,13.72,76
APP000914,41,Salaried,3,14.34,1.195,2,Karnataka,Urban,753,6,0,0.0,0,0,Personal Loan,Debt Consolidation,16.59,39,13.92,78.01,0.0,0,0.5313,0.4446,1.1569,44,1,14.51,91
APP000915,45,Self-Employed Professional,19,36.12,3.01,0,Delhi,Urban,818,13,2,0.2863,0,0,Business Loan,Business Expansion,201.28,76,11.9,70.97,293.26,0,3.7831,1.352,5.5725,51,0,0.0,17
APP000916,48,Self-Employed Business,1,28.37,2.3642,0,Rajasthan,Urban,668,5,0,0.0,0,0,Personal Loan,Travel,15.46,59,22.29,71.02,0.0,0,0.4335,0.1834,0.5449,52,0,0.0,48
APP000917,41,Salaried,9,9.93,0.8275,1,Rajasthan,Semi-Urban,891,2,1,0.2504,0,0,Education Loan,Abroad Education,0.6,94,12.13,49.75,0.0,1,0.0099,0.3146,0.0604,48,1,0.6,100
APP000918,29,Self-Employed Professional,18,16.13,1.3442,0,Gujarat,Urban,663,10,3,0.3075,0,0,Loan Against Property,Education,149.03,135,11.58,65.57,272.2,0,1.9795,1.7014,9.2393,40,0,0.0,-58
APP000919,37,Self-Employed Business,6,19.05,1.5875,0,Gujarat,Urban,607,4,1,0.3273,0,0,Education Loan,Domestic Education,16.72,84,8.24,87.59,0.0,1,0.2626,0.3716,0.8777,44,1,15.71,41
APP000920,37,Salaried,10,12.61,1.0508,0,Delhi,Urban,640,10,0,0.0,0,0,Personal Loan,Marriage,21.74,54,11.19,68.76,0.0,0,0.5143,0.4894,1.724,41,0,0.0,36
APP000921,31,Salaried,1,35.05,2.9208,0,Punjab,Rural,659,3,2,0.4377,1,0,Home Loan,Purchase / Construction of House,124.08,281,10.32,63.34,218.43,1,1.1728,0.5514,3.5401,54,0,0.0,-11
APP000922,48,Self-Employed Professional,12,56.47,4.7058,1,Gujarat,Semi-Urban,781,6,2,1.3784,0,0,Personal Loan,Travel,26.77,47,16.63,93.29,0.0,0,0.7789,0.4584,0.4741,51,1,25.54,91
APP000923,45,Government,14,14.17,1.1808,1,Maharashtra,Urban,783,3,1,0.3188,1,0,Gold Loan,Personal Need,2.49,11,8.47,48.15,5.93,1,0.2361,0.4699,0.1757,45,1,2.47,72
APP000924,37,Salaried,4,9.93,0.8275,1,Gujarat,Urban,805,4,1,0.0988,0,0,Gold Loan,Business,12.88,10,12.71,49.98,32.92,1,1.3642,1.768,1.2971,37,0,0.0,20
APP000925,28,Salaried,14,23.4,1.95,1,Telangana,Urban,842,5,2,0.4775,0,0,Education Loan,Abroad Education,1.31,130,8.99,89.26,0.0,1,0.0158,0.253,0.056,38,1,1.29,101
APP000926,41,Salaried,15,13.34,1.1117,1,Telangana,Rural,813,10,0,0.0,1,0,Gold Loan,Business,3.34,21,9.45,52.75,7.46,1,0.1732,0.1558,0.2504,42,1,3.27,83
APP000927,40,Government,9,11.32,0.9433,4,West Bengal,Semi-Urban,705,0,1,0.2274,0,1,Business Loan,Machinery Purchase,446.05,42,17.21,59.82,954.06,0,14.2117,15.307,39.4037,43,0,0.0,-35
APP000928,37,Salaried,7,18.01,1.5008,2,Karnataka,Semi-Urban,847,9,1,0.4063,0,0,Personal Loan,Marriage,6.42,24,12.89,79.73,0.0,0,0.3049,0.4739,0.3565,39,1,5.61,95
APP000929,36,Self-Employed Business,3,17.78,1.4817,3,Delhi,Urban,719,7,0,0.0,0,0,Personal Loan,Debt Consolidation,22.77,49,23.65,70.36,0.0,0,0.7289,0.4919,1.2807,40,0,0.0,36
APP000930,40,Salaried,4,8.86,0.7383,2,Delhi,Semi-Urban,822,1,2,0.2288,0,0,Education Loan,Abroad Education,24.02,114,10.2,50.83,0.0,1,0.3298,0.7566,2.7111,49,0,0.0,38
APP000931,31,Government,8,20.1,1.675,2,Karnataka,Urban,675,8,0,0.0,1,0,Education Loan,Domestic Education,12.23,125,8.87,71.81,0.0,1,0.1502,0.0897,0.6085,41,1,11.1,75
APP000932,47,PSU,5,19.32,1.61,2,Maharashtra,Semi-Urban,654,3,0,0.0,0,1,Personal Loan,Medical Emergency,18.74,47,11.91,90.18,0.0,0,0.5009,0.3111,0.97,50,0,0.0,21
APP000933,24,Self-Employed Professional,6,57.42,4.785,2,Delhi,Rural,716,5,0,0.0,0,0,Vehicle Loan,Used Car Purchase,2.92,23,10.91,46.45,6.27,0,0.1413,0.0295,0.0509,25,1,2.59,98
APP000934,45,Salaried,13,15.84,1.32,2,Tamil Nadu,Urban,658,5,0,0.0,1,0,Loan Against Property,Medical,109.1,137,9.6,68.07,203.93,0,1.3138,0.9953,6.8876,56,0,0.0,-73
APP000935,34,Self-Employed Business,6,33.21,2.7675,4,Uttar Pradesh,Semi-Urban,602,3,3,0.301,1,0,Vehicle Loan,New Car Purchase,30.4,27,7.93,82.01,41.85,0,1.2331,0.5543,0.9154,36,0,0.0,-13
APP000936,45,Salaried,6,24.33,2.0275,2,Uttar Pradesh,Rural,788,8,3,0.6333,0,0,Business Loan,Machinery Purchase,322.23,43,12.65,79.2,432.04,0,9.3588,4.9283,13.2441,48,0,0.0,-3
APP000937,39,Salaried,16,37.88,3.1567,2,Maharashtra,Urban,764,8,2,0.0049,0,0,Home Loan,Purchase / Construction of House,5.1,90,9.91,66.53,7.86,1,0.0805,0.0271,0.1346,46,1,4.48,105
APP000938,40,Self-Employed Business,0,75.39,6.2825,3,Telangana,Urban,603,5,1,1.8306,1,0,Loan Against Property,Education,312.93,100,13.37,54.69,683.04,0,5.2055,1.12,4.1508,48,0,0.0,-72
APP000939,36,Self-Employed Professional,10,27.51,2.2925,3,Tamil Nadu,Semi-Urban,691,1,1,0.6944,0,0,Home Loan,Purchase / Construction of House,128.26,349,9.17,68.35,216.66,1,1.0541,0.7627,4.6623,65,0,0.0,-28
APP000940,36,Self-Employed Professional,9,23.38,1.9483,0,Telangana,Semi-Urban,737,2,2,0.5213,0,0,Vehicle Loan,Two Wheeler,38.12,49,9.99,80.53,45.82,0,0.9506,0.7555,1.6305,40,0,0.0,29
APP000941,47,Salaried,18,12.96,1.08,3,Karnataka,Urban,795,6,0,0.0,0,0,Education Loan,Domestic Education,10.08,158,8.59,77.24,0.0,1,0.1067,0.0988,0.7778,60,1,9.9,108
APP000942,38,Salaried,11,23.54,1.9617,2,Uttar Pradesh,Urban,660,5,2,0.3311,0,0,Education Loan,Abroad Education,21.43,171,14.66,89.07,0.0,1,0.2993,0.3214,0.9104,52,1,21.01,91
APP000943,21,Government,20,10.92,0.91,2,West Bengal,Rural,777,3,0,0.0,2,0,Vehicle Loan,Used Car Purchase,9.25,41,10.78,75.94,11.77,0,0.2707,0.2975,0.8471,24,0,0.0,81
APP000944,39,Self-Employed Business,2,15.03,1.2525,0,Tamil Nadu,Urban,770,4,1,0.2979,1,0,Loan Against Property,Business Expansion,121.91,43,11.65,61.54,202.56,0,3.4815,3.0175,8.1111,42,0,0.0,-26
APP000945,41,Self-Employed Business,6,22.52,1.8767,4,Uttar Pradesh,Urban,630,6,1,0.2281,0,0,Personal Loan,Debt Consolidation,18.06,26,16.96,46.24,0.0,0,0.8349,0.5664,0.802,43,0,0.0,23
APP000946,42,Salaried,10,23.19,1.9325,3,Tamil Nadu,Urban,579,9,2,0.3953,0,1,Vehicle Loan,Used Car Purchase,22.54,62,8.24,59.47,46.33,0,0.4476,0.4362,0.972,47,0,0.0,15
APP000947,56,Government,14,8.98,0.7483,4,Karnataka,Semi-Urban,691,0,0,0.0,0,0,Loan Against Property,Business Expansion,112.72,36,13.49,48.47,267.76,0,3.8246,5.1111,12.5523,59,0,0.0,-7
APP000948,41,Self-Employed Business,12,27.37,2.2808,0,West Bengal,Urban,663,5,0,0.0,0,0,Education Loan,Abroad Education,9.71,19,10.68,90.0,0.0,1,0.5577,0.2445,0.3548,42,1,8.76,94
APP000949,39,Government,6,22.18,1.8483,0,West Bengal,Semi-Urban,769,7,0,0.0,1,0,Personal Loan,Travel,24.61,53,14.41,81.36,0.0,0,0.6304,0.3411,1.1096,43,1,22.17,78
APP000950,28,Self-Employed Business,4,54.52,4.5433,1,West Bengal,Semi-Urban,690,10,4,0.5166,0,0,Personal Loan,Travel,20.92,33,15.12,97.18,0.0,0,0.7788,0.2851,0.3837,30,0,0.0,39
APP000951,36,Salaried,3,7.35,0.6125,3,Karnataka,Urban,678,10,1,0.1884,2,0,Personal Loan,Medical Emergency,38.5,29,18.66,58.17,0.0,0,1.6595,3.017,5.2381,38,0,0.0,-59
APP000952,50,PSU,13,29.48,2.4567,2,Uttar Pradesh,Rural,709,5,0,0.0,0,0,Home Loan,Purchase / Construction of House,33.58,141,8.46,79.85,50.79,1,0.3766,0.1533,1.1391,61,1,28.98,93
APP000953,50,Salaried,8,14.13,1.1775,2,Punjab,Semi-Urban,763,2,1,0.1572,0,0,Business Loan,Business Expansion,367.59,36,17.46,50.87,874.25,0,13.1899,11.3351,26.0149,53,0,0.0,3
APP000954,49,Self-Employed Professional,9,16.32,1.36,2,Gujarat,Urban,799,11,0,0.0,2,0,Business Loan,Business Expansion,316.86,60,17.83,71.81,528.46,0,8.0169,5.8948,19.4154,54,0,0.0,-18
APP000955,40,Self-Employed Business,6,41.68,3.4733,2,Rajasthan,Semi-Urban,687,12,2,0.3809,0,0,Loan Against Property,Medical,352.25,148,11.04,50.19,822.6,0,4.3666,1.3669,8.4513,52,0,0.0,-2
APP000956,48,Salaried,2,7.27,0.6058,3,Tamil Nadu,Urban,661,4,2,0.1065,0,0,Loan Against Property,Education,217.7,144,10.47,57.83,474.08,0,2.6611,4.5685,29.945,60,0,0.0,-57
APP000957,40,Salaried,9,17.85,1.4875,1,Uttar Pradesh,Urban,768,6,0,0.0,0,0,Business Loan,Business Expansion,271.96,76,14.97,56.24,512.66,0,5.5596,3.7375,15.2359,46,0,0.0,11
APP000958,39,PSU,6,17.9,1.4917,3,Tamil Nadu,Urban,726,15,2,0.4649,0,0,Business Loan,Machinery Purchase,217.56,41,10.46,63.34,368.3,0,6.3337,4.5576,12.1542,42,0,0.0,0
APP000959,34,Salaried,16,27.32,2.2767,0,Delhi,Urban,628,5,2,0.0452,0,0,Education Loan,Abroad Education,17.85,83,10.65,96.71,0.0,1,0.3048,0.1537,0.6534,40,1,15.72,46
APP000960,23,Self-Employed Professional,0,25.98,2.165,2,Uttar Pradesh,Semi-Urban,710,2,0,0.0,0,0,Gold Loan,Business,26.22,22,9.45,41.43,75.01,1,1.3027,0.6017,1.0092,24,0,0.0,0
APP000961,30,Salaried,10,9.56,0.7967,1,Telangana,Urban,716,12,2,0.12,0,0,Vehicle Loan,Two Wheeler,23.24,22,13.2,63.81,39.25,0,1.1951,1.6507,2.431,31,0,0.0,15
APP000962,41,Salaried,0,22.19,1.8492,2,Maharashtra,Rural,728,0,0,0.0,2,0,Personal Loan,Medical Emergency,38.27,47,20.34,60.7,0.0,0,1.1877,0.6423,1.7247,44,0,0.0,-20
APP000963,27,Salaried,11,24.93,2.0775,1,Delhi,Semi-Urban,597,15,1,0.2115,2,0,Personal Loan,Medical Emergency,28.76,20,16.63,75.46,0.0,0,1.6564,0.8991,1.1536,28,0,0.0,-55
APP000964,26,PSU,2,13.73,1.1442,3,Rajasthan,Rural,719,3,1,0.35,1,1,Business Loan,Business Expansion,164.1,39,17.5,73.07,280.75,0,5.5469,5.1537,11.9519,29,0,0.0,-54
APP000965,36,Self-Employed Professional,11,23.64,1.97,3,Rajasthan,Rural,628,9,1,0.1548,0,0,Education Loan,Domestic Education,2.52,112,12.07,71.47,0.0,1,0.0376,0.0977,0.1066,45,1,2.45,50
APP000966,30,Salaried,13,12.27,1.0225,2,Telangana,Semi-Urban,716,10,2,0.3316,0,0,Loan Against Property,Medical,180.22,61,9.66,52.95,368.88,0,3.7506,3.9924,14.6879,35,0,0.0,-2
APP000967,40,Salaried,4,17.2,1.4333,2,Maharashtra,Semi-Urban,696,0,1,0.0615,2,0,Vehicle Loan,Used Car Purchase,15.51,50,10.14,61.19,31.18,0,0.3816,0.3091,0.9017,44,0,0.0,70
APP000968,30,PSU,11,19.14,1.595,1,Tamil Nadu,Semi-Urban,727,4,0,0.0,1,0,Personal Loan,Medical Emergency,8.97,58,17.12,92.35,0.0,0,0.2284,0.1432,0.4687,34,1,8.36,71
APP000969,45,Salaried,8,16.15,1.3458,2,Rajasthan,Urban,818,15,2,0.2068,0,0,Vehicle Loan,New Car Purchase,34.33,69,12.48,68.4,53.24,0,0.6997,0.6736,2.1257,50,0,0.0,25
APP000970,45,Self-Employed Business,0,56.37,4.6975,1,Tamil Nadu,Urban,845,5,0,0.0,0,0,Education Loan,Domestic Education,19.72,137,11.69,90.9,0.0,1,0.2614,0.0556,0.3498,56,1,18.32,91
APP000971,40,Self-Employed Professional,1,37.06,3.0883,4,Delhi,Urban,724,8,3,0.9944,1,0,Loan Against Property,Education,25.76,165,10.7,49.74,52.51,0,0.2987,0.4187,0.6951,53,1,25.36,48
APP000972,31,Government,10,15.17,1.2642,0,Gujarat,Semi-Urban,683,11,3,0.3755,0,0,Personal Loan,Marriage,6.94,20,22.01,77.52,0.0,0,0.4177,0.6274,0.4575,32,0,0.0,-5
APP000973,42,Self-Employed Professional,4,115.15,9.5958,0,Punjab,Rural,663,1,3,2.1189,0,0,Business Loan,Working Capital,106.42,50,17.11,58.73,198.39,0,2.991,0.5325,0.9242,46,0,0.0,13
APP000974,34,Self-Employed Business,11,10.72,0.8933,3,Karnataka,Urban,626,10,3,0.2438,1,0,Vehicle Loan,New Car Purchase,13.54,78,13.41,61.75,25.24,0,0.261,0.5651,1.2631,40,0,0.0,-2
APP000975,53,Salaried,3,15.95,1.3292,3,Telangana,Urban,718,8,1,0.3847,0,0,Gold Loan,Personal Need,3.9,24,15.32,62.69,6.54,1,0.1897,0.4321,0.2445,55,1,3.81,85
APP000976,21,Salaried,6,10.04,0.8367,0,Tamil Nadu,Urban,900,8,4,0.0017,0,0,Vehicle Loan,Used Car Purchase,11.56,74,12.5,46.55,31.15,0,0.2249,0.2708,1.1514,27,1,10.94,98
APP000977,32,Self-Employed Professional,0,43.61,3.6342,3,Gujarat,Urban,782,1,2,0.7863,0,0,Education Loan,Domestic Education,10.58,173,9.2,89.78,0.0,1,0.1106,0.2468,0.2426,46,1,9.87,78
APP000978,54,Salaried,14,14.94,1.245,2,Karnataka,Urban,794,14,0,0.0,0,0,Vehicle Loan,Two Wheeler,12.51,46,12.67,69.87,21.29,0,0.3447,0.2769,0.8373,57,1,11.54,108
APP000979,32,Self-Employed Business,5,11.19,0.9325,1,West Bengal,Semi-Urban,900,3,1,0.161,0,0,Business Loan,Business Expansion,458.16,84,17.42,50.5,935.7,0,9.4744,10.3329,40.9437,39,0,0.0,3
APP000980,48,Self-Employed Business,11,12.15,1.0125,3,Rajasthan,Semi-Urban,782,9,2,0.0114,2,0,Gold Loan,Agriculture,2.48,4,12.3,53.21,5.56,1,0.636,0.6394,0.2041,48,0,0.0,0
APP000981,35,Self-Employed Professional,10,10.78,0.8983,2,Telangana,Urban,671,4,3,0.1172,2,0,Home Loan,Purchase / Construction of House,224.75,338,9.82,62.18,397.43,1,1.9642,2.317,20.8488,63,0,0.0,-82
APP000982,44,Salaried,8,16.82,1.4017,3,Telangana,Urban,731,1,3,0.1181,0,0,Business Loan,Machinery Purchase,380.09,61,12.95,48.2,945.22,0,8.5377,6.1752,22.5975,49,0,0.0,-19
APP000983,36,Salaried,5,10.52,0.8767,2,Maharashtra,Rural,631,10,0,0.0,0,0,Education Loan,Domestic Education,16.69,92,14.69,75.02,0.0,1,0.3034,0.3461,1.5865,43,1,14.29,46
APP000984,23,PSU,9,38.17,3.1808,0,Uttar Pradesh,Urban,758,9,3,0.9826,1,0,Gold Loan,Agriculture,48.37,18,16.53,65.32,72.18,1,3.0525,1.2686,1.2672,24,0,0.0,-9
